,mean,std,5%,50%,95%,hpdi_95%
0,0.002853921,0.0017559284,0.000488649714679923,0.002633475582115352,0.005901906499639153,0.0025383935
1,0.0020772135,0.0013692209,0.00033164902997668834,0.0018584919744171202,0.004540717857889831,0.0018005563
